Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
to sort of,3,980,"[931, 980]",SQPN.tsv
pull it,2,1131,"[980, 1131]",SQPN.tsv
they didn't,2,1011,"[245, 1011]",SQPN.tsv
say they didn't,3,1011,"[246, 1011]",SQPN.tsv
speak to,2,1011,"[530, 1011]",SQPN.tsv
to him,2,1014,"[1011, 1014, 1036, 1089]",SQPN.tsv
pressure,1,1019,"[1014, 1019, 1023, 1029]",SQPN.tsv
unless,1,1019,"[1016, 1019]",SQPN.tsv
his sister,2,1119,"[1019, 1119]",SQPN.tsv
that's get,2,1026,"[358, 1026]",SQPN.tsv
area,1,1026,"[911, 1026]",SQPN.tsv
a scar,2,1027,"[1026, 1027, 1032, 1034]",SQPN.tsv
pressure sore,2,1029,"[1023, 1029]",SQPN.tsv
sort of way,3,1046,"[468, 905, 1046]",SQPN.tsv
we be,2,1054,"[265, 1054]",SQPN.tsv
time i,2,1054,"[954, 1023, 1054]",SQPN.tsv
he keep,2,1054,"[979, 1054]",SQPN.tsv
even if,2,1074,"[234, 1074]",SQPN.tsv
he will,2,1080,"[693, 1080]",SQPN.tsv
gonna be,2,1080,"[781, 1080]",SQPN.tsv
dad,1,1081,"[691, 1081]",SQPN.tsv
really like,2,1088,"[347, 1088]",SQPN.tsv
still a,2,1101,"[447, 1101]",SQPN.tsv
year,1,1101,"[931, 956, 1101, 1105]",SQPN.tsv
sixteen,1,1150,"[1105, 1150, 1151]",SQPN.tsv
whereas,1,1107,"[347, 911, 1107, 1119]",SQPN.tsv
the fact that he,4,1107,"[1049, 1107]",SQPN.tsv
that he,2,1107,"[1049, 1107]",SQPN.tsv
he have a,3,1132,"[911, 1132]",SQPN.tsv
a couple of,3,1132,"[1129, 1132]",SQPN.tsv
a long time,3,1137,"[892, 1137]",SQPN.tsv
well they,2,1139,"[234, 360, 1139]",SQPN.tsv
still wait,2,1141,"[918, 1141]",SQPN.tsv
she's do,2,1147,"[770, 1147, 1151]",SQPN.tsv
odd,1,1147,"[1014, 1147]",SQPN.tsv
the fact that,3,1147,"[1049, 1147]",SQPN.tsv
sixteen hours,2,1150,"[1149, 1150]",SQPN.tsv
the whole,2,1151,"[952, 1151, 1156]",SQPN.tsv
well i doubt,3,1153,"[258, 1153]",SQPN.tsv
i she be,3,1156,"[367, 1156]",SQPN.tsv
you if,2,1156,"[560, 1156]",SQPN.tsv
why they,2,1166,"[230, 1166]",SQPN.tsv
do you do,3,1168,"[947, 1168]",SQPN.tsv
you do it,3,1168,"[1016, 1168]",SQPN.tsv
i find,2,1179,"[492, 1179]",SQPN.tsv
go into,2,1183,"[463, 1183]",SQPN.tsv
all the way,3,1191,"[533, 1191]",SQPN.tsv
this time,2,1200,"[956, 1200]",SQPN.tsv
bag,1,1210,"[1209, 1210]",SQPN.tsv
just leave it,3,1214,"[762, 1214]",SQPN.tsv
sound,1,848,"[16, 848]",SQPN.tsv
look at,2,392,"[22, 79, 392, 602, 931, 958]",SQPN.tsv
you're go,2,1018,"[39, 1018]",SQPN.tsv
you want,2,1016,"[55, 670, 994, 1016]",SQPN.tsv
i know what,3,770,"[65, 770]",SQPN.tsv
my mum,2,905,"[97, 905, 907]",SQPN.tsv
's not,2,111,"[101, 111]",SQPN.tsv
on the side,3,866,"[103, 866]",SQPN.tsv
side,1,1014,"[103, 1014]",SQPN.tsv
disappear,1,334,"[109, 334]",SQPN.tsv
start to,2,1131,"[131, 133, 300, 1131]",SQPN.tsv
her she,2,366,"[133, 366, 1023]",SQPN.tsv
with her she,3,530,"[133, 530]",SQPN.tsv
she come,2,533,"[133, 533]",SQPN.tsv
on and off,3,903,"[137, 903]",SQPN.tsv
date,1,144,"[116, 144]",SQPN.tsv
late,1,1102,"[144, 1102]",SQPN.tsv
just want,2,909,"[157, 909]",SQPN.tsv
don't you,2,1018,"[157, 221, 285, 1018]",SQPN.tsv
about three,2,166,"[165, 166]",SQPN.tsv
for about,2,1129,"[165, 1129]",SQPN.tsv
time to,2,1089,"[167, 1089]",SQPN.tsv
didn't ask,2,543,"[182, 543]",SQPN.tsv
what do she,3,209,"[188, 209]",SQPN.tsv
respite,1,208,"[207, 208]",SQPN.tsv
different,1,265,"[242, 265, 347, 493, 1099]",SQPN.tsv
i don't think they,4,1067,"[250, 1067]",SQPN.tsv
care for,2,1023,"[254, 1023]",SQPN.tsv
one's,1,1155,"[254, 1155]",SQPN.tsv
need to,2,931,"[285, 931]",SQPN.tsv
nose,1,666,"[287, 666, 674]",SQPN.tsv
we might,2,295,"[161, 295]",SQPN.tsv
cos we,2,760,"[295, 760]",SQPN.tsv
them in the,3,1014,"[295, 1014]",SQPN.tsv
yeah but i,3,382,"[300, 308, 382]",SQPN.tsv
and get,2,367,"[304, 367, 983]",SQPN.tsv
cos it,2,921,"[304, 921]",SQPN.tsv
i go in,3,492,"[311, 492]",SQPN.tsv
christmas,1,1092,"[311, 1092]",SQPN.tsv
and i be,3,766,"[313, 766]",SQPN.tsv
underneath,1,321,"[320, 321]",SQPN.tsv
i do like,3,528,"[325, 528]",SQPN.tsv
do like,2,903,"[325, 903]",SQPN.tsv
i think she,3,329,"[166, 245, 329, 560, 954, 956]",SQPN.tsv
allow in the,3,338,"[337, 338]",SQPN.tsv
person,1,344,"[337, 344, 779, 939]",SQPN.tsv
one person,2,347,"[344, 347]",SQPN.tsv
you have to have,4,355,"[344, 355, 358]",SQPN.tsv
allow in,2,346,"[337, 346]",SQPN.tsv
take the,2,382,"[346, 382, 1016]",SQPN.tsv
out to,2,680,"[346, 680]",SQPN.tsv
you just,2,352,"[351, 352]",SQPN.tsv
over and,2,548,"[352, 548]",SQPN.tsv
stuff,1,358,"[356, 358, 764, 1008, 1084]",SQPN.tsv
can i,2,1067,"[356, 1067]",SQPN.tsv
she keep,2,958,"[379, 958]",SQPN.tsv
a half,2,487,"[384, 487]",SQPN.tsv
little café,2,468,"[467, 468]",SQPN.tsv
café,1,533,"[467, 533]",SQPN.tsv
a quarter pounder,3,487,"[486, 487]",SQPN.tsv
pounder,1,487,"[486, 487]",SQPN.tsv
weak,1,1131,"[503, 1131]",SQPN.tsv
hair,1,522,"[521, 522, 575, 576, 887, 1099]",SQPN.tsv
normally,1,527,"[347, 527, 956, 1038]",SQPN.tsv
she doesn't,2,954,"[527, 954]",SQPN.tsv
i need to,3,931,"[559, 931]",SQPN.tsv
come on,2,1008,"[559, 1008]",SQPN.tsv
come up,2,1092,"[568, 1092]",SQPN.tsv
pick,1,571,"[161, 571, 694, 895, 921]",SQPN.tsv
i pick,2,895,"[571, 895]",SQPN.tsv
after my,2,976,"[576, 976]",SQPN.tsv
be go,2,578,"[548, 578, 582, 719, 817, 1014, 1186]",SQPN.tsv
shampoo,1,588,"[583, 588]",SQPN.tsv
thank,1,611,"[335, 611, 811]",SQPN.tsv
there he,2,911,"[615, 911]",SQPN.tsv
it's probably,2,617,"[161, 617]",SQPN.tsv
say it's,2,617,"[606, 617]",SQPN.tsv
for it,2,619,"[382, 619]",SQPN.tsv
it but,2,1014,"[619, 1014, 1036, 1131]",SQPN.tsv
real,1,1023,"[619, 1023]",SQPN.tsv
friday,1,935,"[626, 935]",SQPN.tsv
come back,2,630,"[219, 630]",SQPN.tsv
but you're,2,1205,"[630, 1205]",SQPN.tsv
and then you're,3,744,"[636, 744]",SQPN.tsv
quite a,2,663,"[492, 663, 1085]",SQPN.tsv
big nose,2,666,"[663, 666, 667]",SQPN.tsv
i use to,3,1163,"[672, 1163]",SQPN.tsv
it from,2,674,"[245, 674]",SQPN.tsv
tomorrow,1,706,"[674, 706, 911]",SQPN.tsv
it'll go,2,979,"[674, 979]",SQPN.tsv
them they,2,683,"[360, 683]",SQPN.tsv
i have two,3,694,"[678, 694]",SQPN.tsv
drop it and,3,979,"[694, 979]",SQPN.tsv
never have one,3,1023,"[699, 1023]",SQPN.tsv
if she,2,719,"[560, 719, 1177]",SQPN.tsv
she be go,3,817,"[719, 817]",SQPN.tsv
it be all,3,793,"[364, 793]",SQPN.tsv
could fall asleep,3,803,"[802, 803]",SQPN.tsv
asleep,1,866,"[802, 866, 868, 869, 874, 877]",SQPN.tsv
fall asleep,2,877,"[802, 874, 877]",SQPN.tsv
it she,2,954,"[813, 954]",SQPN.tsv
she wasn't,2,832,"[815, 832]",SQPN.tsv
oh i've,2,822,"[78, 766, 822]",SQPN.tsv
go oh,2,828,"[334, 817, 828]",SQPN.tsv
her i,2,828,"[366, 828, 1030]",SQPN.tsv
you wanna,2,871,"[830, 871]",SQPN.tsv
cos the attention,3,839,"[838, 839]",SQPN.tsv
to say,2,845,"[159, 845]",SQPN.tsv
to the sound,3,849,"[848, 849]",SQPN.tsv
sleep,1,853,"[166, 853, 903]",SQPN.tsv
do one,2,859,"[756, 859]",SQPN.tsv
i wasn't asleep,3,869,"[868, 869]",SQPN.tsv
i wasn't,2,882,"[869, 882]",SQPN.tsv
when you,2,881,"[9, 881]",SQPN.tsv
he hasn't do for a,5,892,"[891, 892]",SQPN.tsv
out of that,3,960,"[909, 911, 960]",SQPN.tsv
it'll,1,979,"[975, 979]",SQPN.tsv
stop,1,1155,"[983, 1155]",SQPN.tsv
less,1,990,"[463, 990]",SQPN.tsv
in or,2,994,"[161, 994]",SQPN.tsv
them but he,3,994,"[693, 994]",SQPN.tsv
i haven't,2,999,"[80, 999, 1203]",SQPN.tsv
he's be,2,1047,"[979, 1047, 1129]",SQPN.tsv
no he's,2,1095,"[1053, 1095]",SQPN.tsv
him and,2,1064,"[548, 1064]",SQPN.tsv
happen,1,1068,"[87, 916, 1068]",SQPN.tsv
get it,2,1075,"[367, 1075]",SQPN.tsv
good look,2,1095,"[1093, 1095]",SQPN.tsv
basically,1,1112,"[339, 1018, 1112]",SQPN.tsv
it don't,2,1144,"[347, 1144]",SQPN.tsv
backdate,1,1144,"[1143, 1144]",SQPN.tsv
she don't,2,1177,"[219, 1177]",SQPN.tsv
day that's,2,1177,"[258, 1177]",SQPN.tsv
your car,2,1182,"[594, 1182]",SQPN.tsv
oh he do,3,1184,"[1014, 1184]",SQPN.tsv
be go there,3,1186,"[548, 1186]",SQPN.tsv
but he say,3,1190,"[1127, 1190]",SQPN.tsv
pain in,2,1201,"[1129, 1201]",SQPN.tsv
i don't i don't,4,1204,"[487, 1204]",SQPN.tsv
want to get out,4,1204,"[909, 1204]",SQPN.tsv
